Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\02\_07-3253_Escherichia coli__2_37_PMX_438_2#19#2019_A_ 2B_3.oka
Set up Time,2/19/2019 10:40:53 AM
Position, 2-B
Plate Type,PM2
Strain Type,---
Sample Number,
Strain Name,07-3253
O-type,O121
H-type,H30
Host,Human
Strain Number,07-3253
Other,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hour,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,D01,D02,D03,D04,D05,D06,D07,D08,D09,D10,D11,D12,E01,E02,E03,E04,E05,E06,E07,E08,E09,E10,E11,E12,F01,F02,F03,F04,F05,F06,F07,F08,F09,F10,F11,F12,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12
25.25,74.0,56.0,57.0,55.0,59.0,144.0,56.0,54.0,63.0,55.0,52.0,110.0,65.0,252.0,245.0,40.0,158.0,43.0,42.0,36.0,39.0,29.0,37.0,83.0,66.0,43.0,48.0,57.0,58.0,35.0,252.0,43.0,213.0,51.0,37.0,44.0,80.0,30.0,45.0,37.0,34.0,41.0,65.0,37.0,31.0,23.0,16.0,37.0,47.0,54.0,17.0,40.0,278.0,16.0,30.0,32.0,27.0,28.0,11.0,51.0,282.0,54.0,258.0,42.0,51.0,38.0,28.0,22.0,34.0,45.0,24.0,52.0,52.0,157.0,38.0,40.0,39.0,28.0,20.0,51.0,15.0,18.0,36.0,39.0,56.0,52.0,44.0,49.0,29.0,32.0,24.0,19.0,233.0,22.0,25.0,46.0
25.5,71.0,56.0,56.0,52.0,57.0,140.0,54.0,53.0,62.0,55.0,54.0,111.0,64.0,251.0,247.0,38.0,158.0,41.0,43.0,34.0,40.0,28.0,37.0,83.0,65.0,41.0,46.0,56.0,57.0,35.0,253.0,44.0,214.0,50.0,41.0,45.0,82.0,29.0,43.0,34.0,35.0,41.0,67.0,39.0,32.0,25.0,14.0,39.0,47.0,51.0,16.0,39.0,275.0,15.0,30.0,32.0,27.0,29.0,11.0,52.0,281.0,49.0,256.0,40.0,50.0,35.0,29.0,22.0,36.0,44.0,26.0,51.0,52.0,156.0,35.0,39.0,39.0,28.0,22.0,52.0,18.0,18.0,33.0,41.0,55.0,50.0,40.0,48.0,28.0,32.0,25.0,19.0,233.0,20.0,27.0,44.0
25.75,68.0,51.0,49.0,47.0,52.0,136.0,50.0,49.0,59.0,51.0,49.0,106.0,60.0,251.0,244.0,36.0,157.0,37.0,38.0,31.0,35.0,27.0,35.0,82.0,60.0,36.0,43.0,53.0,55.0,33.0,252.0,40.0,209.0,47.0,36.0,40.0,78.0,24.0,39.0,30.0,31.0,35.0,62.0,34.0,31.0,23.0,13.0,34.0,41.0,47.0,11.0,35.0,276.0,12.0,28.0,28.0,25.0,24.0,11.0,47.0,282.0,45.0,253.0,36.0,45.0,30.0,25.0,18.0,32.0,41.0,20.0,49.0,47.0,154.0,29.0,36.0,33.0,25.0,17.0,48.0,14.0,15.0,32.0,34.0,52.0,45.0,37.0,44.0,24.0,25.0,21.0,15.0,235.0,16.0,25.0,42.0
26.0,70.0,54.0,53.0,51.0,56.0,139.0,52.0,53.0,62.0,53.0,52.0,110.0,61.0,252.0,245.0,39.0,161.0,42.0,41.0,34.0,38.0,29.0,39.0,83.0,63.0,40.0,46.0,55.0,59.0,36.0,252.0,44.0,211.0,48.0,37.0,43.0,80.0,28.0,43.0,36.0,37.0,40.0,63.0,35.0,33.0,24.0,14.0,36.0,45.0,48.0,15.0,35.0,278.0,13.0,28.0,32.0,26.0,26.0,11.0,49.0,286.0,48.0,257.0,38.0,50.0,35.0,28.0,21.0,34.0,46.0,22.0,52.0,46.0,158.0,31.0,38.0,37.0,27.0,21.0,48.0,17.0,17.0,36.0,37.0,54.0,48.0,38.0,45.0,25.0,32.0,23.0,17.0,239.0,20.0,28.0,46.0
26.25,68.0,53.0,52.0,51.0,53.0,134.0,52.0,51.0,60.0,53.0,51.0,108.0,61.0,253.0,244.0,38.0,162.0,39.0,40.0,32.0,37.0,28.0,35.0,81.0,61.0,39.0,44.0,56.0,57.0,35.0,252.0,42.0,211.0,48.0,36.0,41.0,82.0,26.0,43.0,33.0,34.0,39.0,63.0,35.0,31.0,22.0,13.0,37.0,44.0,49.0,15.0,35.0,277.0,13.0,29.0,32.0,26.0,27.0,11.0,48.0,286.0,49.0,255.0,39.0,49.0,31.0,27.0,20.0,37.0,42.0,21.0,53.0,49.0,159.0,32.0,36.0,37.0,27.0,19.0,50.0,16.0,17.0,36.0,36.0,54.0,48.0,37.0,44.0,25.0,30.0,24.0,18.0,238.0,19.0,27.0,46.0
26.5,71.0,53.0,53.0,53.0,56.0,138.0,54.0,50.0,61.0,52.0,49.0,110.0,61.0,254.0,247.0,38.0,167.0,42.0,43.0,34.0,40.0,30.0,36.0,84.0,66.0,39.0,45.0,57.0,59.0,36.0,255.0,44.0,213.0,48.0,38.0,44.0,81.0,26.0,42.0,34.0,35.0,40.0,66.0,37.0,34.0,24.0,14.0,38.0,44.0,48.0,14.0,36.0,279.0,16.0,30.0,33.0,27.0,29.0,11.0,50.0,285.0,48.0,258.0,39.0,49.0,35.0,29.0,22.0,35.0,44.0,22.0,51.0,48.0,161.0,32.0,38.0,39.0,27.0,21.0,50.0,14.0,16.0,35.0,38.0,54.0,49.0,40.0,46.0,27.0,31.0,24.0,19.0,237.0,21.0,25.0,46.0
26.75,73.0,56.0,54.0,52.0,56.0,143.0,54.0,50.0,60.0,52.0,51.0,107.0,62.0,254.0,246.0,40.0,172.0,42.0,43.0,34.0,39.0,26.0,38.0,82.0,65.0,40.0,44.0,56.0,57.0,34.0,254.0,43.0,215.0,49.0,37.0,43.0,83.0,25.0,42.0,33.0,32.0,39.0,64.0,36.0,32.0,24.0,12.0,35.0,46.0,50.0,16.0,37.0,281.0,13.0,29.0,34.0,25.0,29.0,11.0,49.0,286.0,49.0,258.0,39.0,51.0,34.0,26.0,19.0,33.0,43.0,22.0,50.0,52.0,162.0,35.0,38.0,36.0,27.0,18.0,52.0,16.0,17.0,34.0,37.0,56.0,50.0,41.0,47.0,28.0,34.0,23.0,18.0,234.0,20.0,25.0,43.0
27.0,68.0,54.0,54.0,51.0,54.0,138.0,50.0,49.0,59.0,52.0,48.0,107.0,62.0,255.0,246.0,38.0,170.0,39.0,39.0,33.0,37.0,27.0,35.0,81.0,63.0,38.0,42.0,54.0,57.0,32.0,254.0,41.0,211.0,47.0,35.0,40.0,83.0,26.0,43.0,33.0,33.0,38.0,64.0,35.0,31.0,20.0,11.0,36.0,43.0,48.0,14.0,37.0,278.0,13.0,25.0,32.0,25.0,26.0,11.0,48.0,285.0,49.0,258.0,37.0,48.0,31.0,25.0,20.0,33.0,42.0,22.0,50.0,48.0,163.0,31.0,36.0,35.0,25.0,20.0,51.0,14.0,15.0,34.0,36.0,54.0,49.0,39.0,46.0,27.0,32.0,21.0,16.0,237.0,20.0,23.0,45.0
27.25,70.0,53.0,52.0,51.0,58.0,140.0,53.0,50.0,62.0,54.0,51.0,109.0,63.0,253.0,248.0,38.0,175.0,41.0,44.0,33.0,39.0,27.0,36.0,83.0,65.0,38.0,44.0,53.0,59.0,33.0,255.0,43.0,216.0,48.0,38.0,43.0,82.0,28.0,41.0,33.0,33.0,37.0,61.0,35.0,31.0,23.0,12.0,37.0,48.0,49.0,16.0,38.0,278.0,16.0,29.0,37.0,26.0,28.0,11.0,51.0,285.0,49.0,257.0,40.0,49.0,35.0,26.0,19.0,34.0,45.0,23.0,51.0,50.0,165.0,32.0,38.0,37.0,26.0,19.0,50.0,17.0,17.0,33.0,36.0,55.0,50.0,40.0,45.0,27.0,32.0,22.0,17.0,236.0,20.0,26.0,43.0
27.5,73.0,58.0,56.0,56.0,58.0,145.0,54.0,51.0,60.0,53.0,50.0,110.0,66.0,258.0,248.0,40.0,179.0,43.0,43.0,36.0,41.0,28.0,38.0,82.0,67.0,42.0,47.0,56.0,59.0,37.0,257.0,43.0,217.0,50.0,40.0,43.0,87.0,30.0,46.0,38.0,34.0,40.0,66.0,36.0,32.0,25.0,13.0,38.0,47.0,53.0,17.0,41.0,281.0,19.0,30.0,37.0,27.0,28.0,11.0,51.0,287.0,53.0,260.0,40.0,50.0,36.0,29.0,23.0,37.0,44.0,22.0,51.0,55.0,170.0,36.0,42.0,38.0,30.0,20.0,54.0,17.0,19.0,35.0,38.0,60.0,54.0,44.0,52.0,33.0,38.0,25.0,21.0,235.0,21.0,26.0,45.0
27.75,70.0,54.0,52.0,51.0,57.0,140.0,54.0,49.0,60.0,51.0,50.0,108.0,64.0,254.0,248.0,39.0,179.0,41.0,43.0,34.0,40.0,27.0,36.0,81.0,63.0,40.0,43.0,54.0,57.0,34.0,255.0,41.0,218.0,48.0,36.0,41.0,80.0,28.0,42.0,33.0,34.0,36.0,61.0,35.0,33.0,24.0,13.0,37.0,46.0,51.0,15.0,37.0,280.0,14.0,28.0,37.0,26.0,27.0,11.0,51.0,286.0,50.0,258.0,39.0,50.0,34.0,26.0,20.0,34.0,45.0,23.0,51.0,51.0,167.0,34.0,39.0,38.0,29.0,20.0,51.0,15.0,17.0,34.0,38.0,56.0,49.0,39.0,47.0,30.0,32.0,23.0,18.0,236.0,21.0,25.0,42.0
28.0,67.0,50.0,49.0,48.0,53.0,132.0,51.0,48.0,60.0,51.0,47.0,108.0,60.0,252.0,245.0,37.0,178.0,39.0,39.0,32.0,35.0,26.0,36.0,82.0,61.0,38.0,41.0,55.0,56.0,31.0,252.0,41.0,215.0,47.0,36.0,41.0,78.0,26.0,36.0,31.0,34.0,36.0,56.0,32.0,29.0,21.0,12.0,34.0,42.0,47.0,14.0,33.0,277.0,13.0,26.0,38.0,24.0,24.0,11.0,49.0,290.0,46.0,256.0,36.0,47.0,27.0,25.0,19.0,33.0,41.0,21.0,51.0,45.0,165.0,29.0,34.0,36.0,24.0,19.0,48.0,14.0,16.0,34.0,36.0,51.0,43.0,35.0,43.0,22.0,26.0,23.0,15.0,242.0,19.0,25.0,47.0
28.25,70.0,54.0,54.0,51.0,58.0,139.0,53.0,48.0,60.0,53.0,49.0,109.0,63.0,253.0,248.0,38.0,184.0,42.0,42.0,34.0,38.0,30.0,35.0,81.0,63.0,37.0,46.0,55.0,58.0,35.0,256.0,41.0,218.0,48.0,36.0,43.0,81.0,26.0,42.0,32.0,34.0,37.0,61.0,35.0,32.0,22.0,12.0,38.0,45.0,50.0,13.0,40.0,280.0,15.0,29.0,40.0,24.0,29.0,11.0,50.0,287.0,49.0,257.0,37.0,48.0,33.0,26.0,20.0,34.0,42.0,23.0,52.0,48.0,168.0,33.0,38.0,36.0,28.0,18.0,50.0,15.0,17.0,33.0,35.0,52.0,47.0,39.0,45.0,26.0,32.0,21.0,18.0,237.0,20.0,26.0,43.0
28.5,73.0,57.0,55.0,54.0,58.0,143.0,55.0,52.0,64.0,54.0,53.0,110.0,64.0,257.0,250.0,40.0,189.0,42.0,44.0,37.0,42.0,28.0,39.0,85.0,67.0,42.0,45.0,58.0,59.0,36.0,258.0,42.0,222.0,51.0,40.0,45.0,82.0,29.0,45.0,36.0,35.0,40.0,63.0,39.0,33.0,25.0,17.0,39.0,50.0,53.0,19.0,40.0,279.0,18.0,31.0,44.0,28.0,27.0,11.0,50.0,289.0,52.0,259.0,42.0,51.0,38.0,29.0,22.0,37.0,46.0,25.0,52.0,52.0,173.0,36.0,40.0,39.0,31.0,22.0,55.0,20.0,17.0,36.0,40.0,59.0,51.0,43.0,48.0,30.0,36.0,25.0,20.0,239.0,21.0,27.0,44.0
28.75,72.0,57.0,56.0,51.0,59.0,140.0,54.0,50.0,61.0,53.0,52.0,107.0,64.0,257.0,249.0,38.0,188.0,39.0,43.0,34.0,39.0,29.0,35.0,84.0,65.0,40.0,45.0,56.0,58.0,34.0,257.0,41.0,221.0,51.0,38.0,44.0,82.0,27.0,43.0,33.0,34.0,37.0,60.0,36.0,33.0,24.0,14.0,38.0,46.0,52.0,18.0,39.0,281.0,15.0,31.0,43.0,26.0,28.0,11.0,50.0,288.0,52.0,260.0,42.0,50.0,36.0,28.0,20.0,36.0,45.0,22.0,52.0,51.0,174.0,34.0,41.0,36.0,28.0,21.0,51.0,16.0,18.0,35.0,39.0,57.0,50.0,41.0,48.0,30.0,34.0,26.0,18.0,237.0,19.0,27.0,45.0
29.0,72.0,58.0,58.0,52.0,57.0,140.0,50.0,51.0,61.0,53.0,50.0,109.0,65.0,258.0,249.0,40.0,192.0,42.0,42.0,34.0,39.0,27.0,37.0,82.0,67.0,40.0,46.0,56.0,59.0,35.0,257.0,45.0,219.0,48.0,39.0,42.0,84.0,28.0,43.0,35.0,33.0,37.0,62.0,35.0,31.0,23.0,13.0,36.0,47.0,52.0,17.0,39.0,282.0,16.0,30.0,43.0,26.0,27.0,11.0,49.0,290.0,53.0,262.0,40.0,51.0,36.0,28.0,19.0,35.0,44.0,24.0,51.0,53.0,175.0,35.0,38.0,38.0,28.0,19.0,52.0,16.0,17.0,34.0,37.0,57.0,51.0,44.0,50.0,30.0,36.0,22.0,19.0,236.0,20.0,27.0,45.0
29.25,69.0,53.0,54.0,50.0,57.0,137.0,53.0,48.0,59.0,50.0,48.0,108.0,61.0,254.0,250.0,37.0,190.0,39.0,39.0,33.0,39.0,26.0,36.0,81.0,63.0,37.0,44.0,54.0,56.0,33.0,256.0,42.0,219.0,50.0,37.0,43.0,77.0,25.0,40.0,31.0,33.0,35.0,59.0,34.0,31.0,21.0,13.0,37.0,45.0,50.0,15.0,37.0,278.0,14.0,29.0,43.0,26.0,28.0,11.0,49.0,288.0,49.0,258.0,38.0,48.0,33.0,25.0,20.0,35.0,40.0,23.0,51.0,49.0,174.0,32.0,37.0,38.0,27.0,19.0,48.0,15.0,16.0,33.0,37.0,52.0,47.0,36.0,44.0,25.0,31.0,21.0,16.0,239.0,20.0,25.0,42.0
29.5,70.0,54.0,56.0,51.0,56.0,136.0,54.0,47.0,63.0,51.0,49.0,108.0,64.0,255.0,250.0,41.0,192.0,41.0,42.0,36.0,38.0,27.0,34.0,82.0,65.0,37.0,46.0,55.0,57.0,33.0,255.0,43.0,220.0,48.0,36.0,42.0,81.0,28.0,41.0,33.0,33.0,37.0,59.0,34.0,31.0,21.0,12.0,36.0,45.0,52.0,16.0,39.0,281.0,15.0,29.0,44.0,27.0,26.0,11.0,48.0,289.0,50.0,260.0,40.0,49.0,33.0,25.0,19.0,34.0,42.0,21.0,50.0,51.0,176.0,34.0,37.0,38.0,26.0,19.0,50.0,15.0,18.0,35.0,38.0,55.0,49.0,40.0,47.0,28.0,33.0,23.0,17.0,239.0,19.0,25.0,44.0
29.75,70.0,55.0,52.0,50.0,55.0,135.0,51.0,46.0,59.0,50.0,49.0,109.0,63.0,256.0,248.0,37.0,196.0,38.0,40.0,35.0,41.0,27.0,36.0,80.0,64.0,39.0,43.0,55.0,57.0,32.0,256.0,41.0,221.0,48.0,36.0,39.0,80.0,28.0,40.0,33.0,34.0,36.0,58.0,33.0,31.0,20.0,12.0,33.0,45.0,50.0,15.0,36.0,280.0,14.0,30.0,44.0,28.0,25.0,11.0,47.0,290.0,49.0,258.0,38.0,48.0,33.0,27.0,19.0,35.0,42.0,20.0,49.0,50.0,177.0,32.0,37.0,37.0,26.0,18.0,49.0,15.0,20.0,32.0,37.0,54.0,50.0,39.0,46.0,27.0,31.0,22.0,16.0,239.0,20.0,25.0,44.0
30.0,67.0,51.0,49.0,49.0,56.0,135.0,48.0,46.0,59.0,47.0,47.0,106.0,60.0,254.0,249.0,36.0,198.0,39.0,40.0,32.0,38.0,26.0,35.0,80.0,62.0,38.0,43.0,53.0,56.0,30.0,258.0,40.0,221.0,45.0,34.0,39.0,78.0,26.0,39.0,30.0,35.0,33.0,55.0,31.0,30.0,23.0,11.0,35.0,42.0,49.0,13.0,37.0,279.0,13.0,26.0,42.0,23.0,24.0,11.0,45.0,290.0,47.0,259.0,38.0,49.0,31.0,22.0,19.0,32.0,40.0,19.0,48.0,46.0,176.0,31.0,36.0,36.0,25.0,18.0,49.0,14.0,15.0,33.0,35.0,53.0,47.0,37.0,44.0,26.0,30.0,21.0,16.0,241.0,14.0,23.0,40.0
30.25,67.0,51.0,51.0,49.0,55.0,133.0,49.0,44.0,58.0,46.0,45.0,106.0,60.0,256.0,249.0,36.0,198.0,37.0,40.0,33.0,37.0,27.0,34.0,82.0,62.0,35.0,41.0,53.0,56.0,31.0,257.0,39.0,220.0,47.0,34.0,37.0,78.0,25.0,37.0,30.0,33.0,33.0,56.0,31.0,29.0,21.0,11.0,34.0,44.0,49.0,14.0,36.0,280.0,12.0,25.0,44.0,22.0,24.0,11.0,45.0,289.0,49.0,258.0,37.0,48.0,30.0,23.0,18.0,34.0,38.0,19.0,47.0,48.0,178.0,31.0,36.0,35.0,26.0,19.0,49.0,13.0,13.0,31.0,35.0,52.0,48.0,38.0,46.0,27.0,31.0,22.0,17.0,239.0,18.0,24.0,42.0
30.5,69.0,50.0,52.0,50.0,56.0,133.0,50.0,45.0,60.0,50.0,47.0,107.0,58.0,257.0,251.0,38.0,199.0,41.0,41.0,33.0,39.0,26.0,37.0,82.0,63.0,38.0,44.0,53.0,56.0,32.0,258.0,40.0,222.0,48.0,36.0,41.0,80.0,27.0,38.0,32.0,34.0,33.0,56.0,32.0,29.0,21.0,14.0,36.0,48.0,49.0,17.0,38.0,281.0,13.0,28.0,48.0,25.0,25.0,11.0,46.0,291.0,49.0,260.0,38.0,49.0,32.0,24.0,21.0,34.0,41.0,23.0,49.0,47.0,179.0,35.0,38.0,35.0,27.0,19.0,50.0,15.0,16.0,34.0,36.0,53.0,46.0,38.0,47.0,24.0,33.0,21.0,16.0,244.0,19.0,26.0,44.0
30.75,68.0,52.0,51.0,50.0,56.0,133.0,50.0,47.0,61.0,50.0,48.0,108.0,60.0,258.0,251.0,39.0,202.0,41.0,43.0,37.0,39.0,29.0,37.0,81.0,63.0,40.0,43.0,56.0,58.0,33.0,258.0,41.0,223.0,49.0,36.0,40.0,78.0,26.0,38.0,32.0,32.0,36.0,56.0,34.0,32.0,23.0,13.0,35.0,45.0,51.0,16.0,37.0,281.0,14.0,30.0,50.0,26.0,25.0,11.0,47.0,291.0,49.0,260.0,39.0,48.0,32.0,24.0,21.0,35.0,41.0,22.0,49.0,51.0,180.0,34.0,39.0,38.0,27.0,21.0,51.0,16.0,18.0,35.0,38.0,55.0,48.0,40.0,45.0,27.0,32.0,23.0,18.0,242.0,20.0,28.0,45.0
31.0,70.0,52.0,53.0,51.0,56.0,133.0,50.0,47.0,60.0,50.0,48.0,108.0,60.0,258.0,252.0,38.0,205.0,40.0,43.0,34.0,39.0,28.0,36.0,83.0,63.0,38.0,43.0,54.0,57.0,33.0,259.0,42.0,223.0,49.0,36.0,41.0,79.0,27.0,41.0,31.0,35.0,35.0,54.0,32.0,31.0,21.0,11.0,35.0,45.0,50.0,16.0,37.0,282.0,16.0,27.0,49.0,27.0,25.0,11.0,46.0,291.0,48.0,260.0,38.0,50.0,32.0,26.0,21.0,35.0,42.0,22.0,50.0,50.0,182.0,33.0,38.0,36.0,26.0,19.0,50.0,16.0,17.0,32.0,36.0,52.0,48.0,39.0,46.0,28.0,33.0,23.0,17.0,242.0,19.0,26.0,45.0
31.25,71.0,53.0,53.0,51.0,56.0,135.0,49.0,48.0,61.0,51.0,47.0,107.0,63.0,258.0,251.0,38.0,205.0,41.0,41.0,36.0,39.0,27.0,37.0,82.0,63.0,37.0,45.0,57.0,55.0,33.0,261.0,41.0,223.0,48.0,38.0,41.0,83.0,27.0,41.0,34.0,33.0,37.0,57.0,32.0,31.0,25.0,14.0,38.0,47.0,50.0,17.0,37.0,282.0,16.0,31.0,50.0,26.0,25.0,11.0,45.0,292.0,49.0,262.0,39.0,48.0,33.0,26.0,19.0,37.0,43.0,21.0,50.0,50.0,183.0,34.0,37.0,37.0,25.0,17.0,51.0,16.0,16.0,32.0,37.0,55.0,51.0,40.0,47.0,26.0,33.0,23.0,17.0,240.0,18.0,27.0,45.0
31.5,68.0,49.0,51.0,50.0,54.0,130.0,49.0,46.0,62.0,48.0,46.0,110.0,60.0,259.0,252.0,41.0,208.0,40.0,42.0,34.0,39.0,27.0,35.0,82.0,61.0,38.0,42.0,54.0,56.0,33.0,258.0,40.0,225.0,46.0,35.0,39.0,80.0,26.0,38.0,33.0,34.0,34.0,55.0,30.0,29.0,23.0,13.0,36.0,45.0,49.0,14.0,35.0,281.0,11.0,27.0,48.0,27.0,25.0,11.0,45.0,292.0,47.0,262.0,37.0,49.0,31.0,23.0,18.0,35.0,43.0,19.0,51.0,48.0,184.0,28.0,37.0,36.0,26.0,19.0,48.0,16.0,16.0,35.0,36.0,52.0,46.0,36.0,45.0,22.0,30.0,22.0,17.0,245.0,18.0,27.0,45.0
31.75,66.0,50.0,49.0,49.0,52.0,130.0,49.0,45.0,60.0,50.0,47.0,107.0,60.0,258.0,251.0,37.0,207.0,40.0,38.0,34.0,38.0,27.0,36.0,82.0,62.0,35.0,41.0,54.0,54.0,31.0,258.0,40.0,224.0,47.0,34.0,39.0,79.0,25.0,39.0,31.0,34.0,33.0,53.0,30.0,29.0,22.0,12.0,34.0,46.0,47.0,13.0,33.0,282.0,13.0,27.0,49.0,24.0,26.0,11.0,44.0,292.0,49.0,259.0,34.0,47.0,31.0,25.0,20.0,35.0,42.0,20.0,47.0,48.0,184.0,28.0,36.0,36.0,26.0,18.0,49.0,14.0,15.0,33.0,35.0,53.0,45.0,37.0,46.0,25.0,29.0,21.0,15.0,243.0,19.0,27.0,45.0
32.0,66.0,51.0,51.0,49.0,52.0,128.0,49.0,45.0,58.0,49.0,48.0,107.0,59.0,259.0,249.0,37.0,210.0,39.0,39.0,33.0,37.0,27.0,34.0,82.0,61.0,37.0,41.0,54.0,57.0,33.0,259.0,41.0,224.0,45.0,34.0,36.0,78.0,25.0,38.0,30.0,33.0,30.0,54.0,30.0,28.0,20.0,11.0,36.0,44.0,46.0,13.0,33.0,282.0,11.0,26.0,50.0,23.0,22.0,11.0,45.0,291.0,47.0,261.0,35.0,45.0,29.0,24.0,18.0,31.0,41.0,17.0,47.0,48.0,184.0,29.0,35.0,34.0,25.0,19.0,48.0,14.0,13.0,32.0,35.0,52.0,46.0,38.0,44.0,23.0,30.0,21.0,14.0,243.0,17.0,26.0,46.0
32.25,66.0,49.0,49.0,48.0,55.0,129.0,48.0,45.0,59.0,49.0,48.0,108.0,58.0,259.0,252.0,36.0,211.0,40.0,41.0,33.0,39.0,27.0,36.0,81.0,62.0,38.0,42.0,52.0,56.0,32.0,260.0,42.0,223.0,47.0,35.0,37.0,77.0,25.0,38.0,31.0,32.0,34.0,53.0,30.0,29.0,21.0,11.0,34.0,44.0,48.0,14.0,34.0,282.0,12.0,27.0,51.0,25.0,24.0,11.0,44.0,293.0,48.0,260.0,36.0,47.0,28.0,24.0,18.0,33.0,41.0,17.0,49.0,45.0,185.0,30.0,35.0,36.0,24.0,19.0,50.0,14.0,13.0,33.0,34.0,52.0,46.0,35.0,42.0,22.0,26.0,20.0,14.0,242.0,18.0,24.0,43.0
32.5,69.0,52.0,54.0,50.0,56.0,132.0,50.0,47.0,60.0,50.0,47.0,109.0,60.0,261.0,254.0,39.0,216.0,41.0,42.0,35.0,39.0,27.0,35.0,82.0,65.0,38.0,43.0,58.0,57.0,35.0,261.0,41.0,226.0,48.0,36.0,41.0,81.0,26.0,40.0,32.0,35.0,36.0,57.0,32.0,30.0,23.0,11.0,35.0,48.0,50.0,14.0,35.0,283.0,15.0,27.0,54.0,27.0,27.0,11.0,47.0,293.0,49.0,262.0,38.0,49.0,30.0,26.0,19.0,36.0,45.0,21.0,48.0,47.0,187.0,29.0,36.0,38.0,25.0,20.0,49.0,16.0,16.0,35.0,36.0,50.0,48.0,39.0,44.0,25.0,31.0,23.0,18.0,244.0,19.0,29.0,46.0
32.75,68.0,48.0,50.0,48.0,53.0,127.0,49.0,45.0,61.0,48.0,46.0,105.0,58.0,258.0,252.0,38.0,214.0,40.0,40.0,33.0,39.0,27.0,35.0,84.0,61.0,37.0,40.0,55.0,53.0,30.0,259.0,40.0,225.0,47.0,33.0,38.0,77.0,25.0,37.0,31.0,33.0,33.0,52.0,29.0,28.0,21.0,13.0,37.0,45.0,47.0,15.0,34.0,282.0,12.0,26.0,54.0,24.0,26.0,11.0,43.0,291.0,49.0,261.0,37.0,47.0,28.0,22.0,19.0,33.0,38.0,21.0,48.0,47.0,188.0,31.0,38.0,36.0,26.0,18.0,48.0,17.0,15.0,34.0,36.0,53.0,46.0,36.0,44.0,24.0,29.0,22.0,16.0,244.0,18.0,26.0,45.0
33.0,67.0,48.0,49.0,49.0,54.0,131.0,46.0,46.0,60.0,49.0,46.0,107.0,59.0,258.0,251.0,37.0,217.0,39.0,38.0,32.0,38.0,25.0,33.0,79.0,61.0,35.0,41.0,53.0,56.0,31.0,260.0,39.0,225.0,45.0,33.0,37.0,80.0,23.0,37.0,29.0,31.0,32.0,52.0,28.0,28.0,21.0,13.0,34.0,46.0,45.0,14.0,34.0,282.0,11.0,27.0,54.0,22.0,24.0,11.0,44.0,291.0,47.0,261.0,37.0,46.0,30.0,22.0,18.0,33.0,41.0,20.0,48.0,47.0,189.0,31.0,34.0,34.0,23.0,16.0,47.0,12.0,17.0,32.0,35.0,49.0,46.0,36.0,44.0,25.0,29.0,20.0,15.0,241.0,19.0,25.0,41.0
33.25,65.0,48.0,49.0,49.0,53.0,122.0,49.0,44.0,59.0,49.0,46.0,106.0,56.0,257.0,253.0,37.0,216.0,38.0,40.0,32.0,37.0,26.0,34.0,83.0,60.0,35.0,40.0,53.0,55.0,28.0,258.0,41.0,225.0,46.0,34.0,37.0,75.0,23.0,34.0,26.0,31.0,31.0,48.0,28.0,27.0,21.0,11.0,37.0,44.0,48.0,12.0,33.0,282.0,12.0,29.0,53.0,26.0,24.0,11.0,45.0,294.0,47.0,260.0,34.0,46.0,28.0,24.0,19.0,33.0,40.0,21.0,49.0,48.0,189.0,30.0,35.0,35.0,24.0,20.0,48.0,14.0,16.0,32.0,34.0,51.0,45.0,34.0,41.0,22.0,27.0,23.0,16.0,247.0,19.0,29.0,47.0
33.5,67.0,49.0,49.0,47.0,54.0,127.0,47.0,43.0,57.0,46.0,44.0,103.0,57.0,256.0,251.0,36.0,218.0,39.0,39.0,33.0,39.0,25.0,34.0,82.0,60.0,34.0,40.0,53.0,54.0,29.0,259.0,40.0,226.0,48.0,34.0,36.0,75.0,23.0,33.0,29.0,33.0,30.0,50.0,28.0,29.0,24.0,11.0,34.0,45.0,46.0,13.0,33.0,280.0,11.0,24.0,54.0,24.0,24.0,11.0,42.0,292.0,48.0,260.0,37.0,45.0,29.0,19.0,17.0,32.0,39.0,20.0,46.0,47.0,188.0,28.0,36.0,35.0,23.0,18.0,48.0,14.0,14.0,32.0,33.0,51.0,44.0,35.0,42.0,25.0,28.0,21.0,16.0,245.0,18.0,26.0,44.0
