Data File,C:\Program Files\Biolog\OL_DC_23\PMX\Data_2019\02\_13-0358_Escherichia coli__2_37_PMX_438_2#25#2019_A_12B_23.oka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0,67.0,48.0,62.0,56.0,52.0,168.0,32.0,52.0,59.0,54.0,61.0,104.0,67.0,250.0,194.0,37.0,50.0,25.0,30.0,33.0,42.0,21.0,36.0,228.0,62.0,31.0,36.0,54.0,45.0,21.0,260.0,27.0,252.0,38.0,34.0,50.0,84.0,24.0,30.0,21.0,29.0,42.0,63.0,22.0,25.0,23.0,18.0,33.0,44.0,27.0,14.0,30.0,279.0,11.0,20.0,20.0,70.0,13.0,11.0,49.0,287.0,35.0,263.0,25.0,46.0,28.0,24.0,15.0,25.0,40.0,22.0,39.0,34.0,58.0,26.0,26.0,56.0,20.0,14.0,39.0,14.0,15.0,34.0,42.0,51.0,29.0,35.0,26.0,27.0,16.0,23.0,18.0,273.0,31.0,35.0,44.0
34.25,65.0,48.0,60.0,57.0,52.0,168.0,31.0,48.0,58.0,55.0,61.0,101.0,67.0,250.0,193.0,38.0,50.0,28.0,30.0,33.0,44.0,20.0,34.0,227.0,62.0,32.0,38.0,53.0,48.0,23.0,259.0,26.0,252.0,38.0,34.0,48.0,81.0,25.0,31.0,20.0,30.0,42.0,62.0,21.0,27.0,24.0,21.0,32.0,43.0,29.0,17.0,31.0,281.0,11.0,18.0,20.0,72.0,14.0,12.0,49.0,288.0,34.0,264.0,27.0,48.0,27.0,22.0,12.0,26.0,38.0,22.0,39.0,33.0,57.0,27.0,26.0,55.0,22.0,15.0,37.0,16.0,18.0,33.0,41.0,54.0,29.0,33.0,28.0,27.0,15.0,23.0,17.0,274.0,31.0,36.0,43.0
34.5,68.0,47.0,64.0,57.0,55.0,169.0,35.0,52.0,59.0,56.0,62.0,105.0,70.0,250.0,193.0,42.0,52.0,28.0,32.0,35.0,46.0,22.0,36.0,228.0,63.0,33.0,40.0,54.0,49.0,23.0,261.0,29.0,252.0,42.0,36.0,49.0,84.0,26.0,33.0,23.0,30.0,43.0,65.0,23.0,28.0,24.0,20.0,37.0,45.0,29.0,18.0,34.0,282.0,13.0,22.0,20.0,73.0,14.0,12.0,50.0,290.0,34.0,266.0,26.0,50.0,29.0,23.0,13.0,26.0,40.0,24.0,42.0,36.0,59.0,27.0,25.0,57.0,22.0,15.0,40.0,18.0,17.0,34.0,43.0,55.0,35.0,35.0,29.0,28.0,17.0,25.0,19.0,272.0,33.0,37.0,45.0
34.75,69.0,50.0,62.0,58.0,53.0,171.0,32.0,52.0,60.0,55.0,62.0,105.0,72.0,252.0,195.0,40.0,51.0,29.0,32.0,34.0,46.0,21.0,37.0,228.0,64.0,32.0,38.0,56.0,49.0,26.0,260.0,28.0,254.0,40.0,36.0,49.0,85.0,25.0,35.0,24.0,30.0,44.0,65.0,23.0,27.0,24.0,19.0,33.0,42.0,29.0,18.0,34.0,279.0,14.0,21.0,21.0,74.0,14.0,12.0,49.0,290.0,36.0,265.0,27.0,50.0,31.0,24.0,15.0,25.0,41.0,24.0,40.0,35.0,58.0,28.0,27.0,57.0,23.0,15.0,39.0,18.0,17.0,34.0,42.0,53.0,32.0,38.0,29.0,27.0,18.0,25.0,21.0,274.0,35.0,36.0,44.0
35.0,69.0,48.0,61.0,57.0,53.0,169.0,32.0,50.0,59.0,54.0,62.0,103.0,73.0,250.0,192.0,41.0,52.0,29.0,31.0,35.0,45.0,20.0,36.0,227.0,63.0,31.0,39.0,54.0,47.0,25.0,261.0,28.0,253.0,42.0,35.0,50.0,83.0,24.0,32.0,23.0,30.0,44.0,61.0,22.0,27.0,26.0,20.0,34.0,43.0,29.0,18.0,32.0,282.0,13.0,21.0,21.0,73.0,17.0,11.0,47.0,290.0,35.0,264.0,28.0,48.0,28.0,24.0,14.0,26.0,38.0,22.0,42.0,36.0,59.0,28.0,26.0,57.0,23.0,15.0,39.0,18.0,19.0,34.0,41.0,53.0,31.0,34.0,28.0,26.0,16.0,26.0,20.0,272.0,35.0,36.0,46.0
35.25,66.0,47.0,62.0,55.0,53.0,163.0,33.0,49.0,59.0,54.0,62.0,102.0,74.0,250.0,195.0,39.0,49.0,27.0,31.0,35.0,45.0,21.0,35.0,230.0,59.0,31.0,37.0,53.0,45.0,22.0,260.0,28.0,252.0,40.0,33.0,48.0,84.0,24.0,29.0,21.0,32.0,39.0,55.0,21.0,27.0,25.0,19.0,33.0,44.0,31.0,18.0,34.0,279.0,12.0,19.0,20.0,73.0,17.0,12.0,51.0,290.0,34.0,264.0,30.0,49.0,28.0,24.0,15.0,26.0,38.0,24.0,43.0,35.0,59.0,28.0,28.0,56.0,23.0,15.0,41.0,16.0,19.0,35.0,42.0,55.0,31.0,35.0,29.0,28.0,17.0,26.0,19.0,274.0,32.0,37.0,46.0
35.5,63.0,45.0,60.0,53.0,49.0,160.0,29.0,47.0,61.0,52.0,62.0,100.0,75.0,247.0,196.0,38.0,46.0,25.0,30.0,32.0,43.0,19.0,35.0,228.0,59.0,30.0,33.0,53.0,42.0,19.0,259.0,26.0,253.0,40.0,33.0,47.0,81.0,22.0,27.0,21.0,28.0,38.0,54.0,17.0,25.0,24.0,17.0,33.0,43.0,27.0,18.0,30.0,280.0,11.0,18.0,18.0,71.0,14.0,11.0,48.0,289.0,33.0,265.0,27.0,46.0,25.0,21.0,12.0,24.0,37.0,22.0,39.0,33.0,54.0,25.0,26.0,56.0,21.0,14.0,37.0,17.0,16.0,33.0,42.0,54.0,29.0,31.0,26.0,26.0,16.0,25.0,20.0,277.0,33.0,35.0,45.0
35.75,65.0,45.0,60.0,57.0,50.0,164.0,30.0,49.0,59.0,53.0,58.0,99.0,74.0,251.0,195.0,38.0,48.0,25.0,28.0,33.0,45.0,19.0,34.0,230.0,60.0,30.0,37.0,52.0,45.0,20.0,260.0,26.0,253.0,40.0,34.0,47.0,81.0,23.0,28.0,21.0,29.0,38.0,59.0,18.0,27.0,22.0,17.0,33.0,44.0,28.0,15.0,32.0,280.0,11.0,17.0,19.0,72.0,12.0,11.0,49.0,288.0,31.0,265.0,26.0,46.0,26.0,21.0,13.0,26.0,36.0,23.0,39.0,33.0,56.0,26.0,26.0,56.0,19.0,14.0,39.0,15.0,16.0,33.0,41.0,51.0,29.0,36.0,27.0,26.0,15.0,24.0,18.0,274.0,32.0,36.0,44.0
36.0,64.0,45.0,60.0,53.0,51.0,162.0,31.0,48.0,57.0,54.0,61.0,100.0,77.0,248.0,195.0,36.0,49.0,25.0,28.0,33.0,43.0,20.0,35.0,230.0,58.0,31.0,36.0,52.0,44.0,22.0,261.0,25.0,253.0,40.0,32.0,45.0,82.0,24.0,28.0,18.0,27.0,38.0,55.0,20.0,26.0,22.0,15.0,33.0,44.0,30.0,15.0,28.0,281.0,11.0,17.0,18.0,74.0,12.0,11.0,46.0,289.0,33.0,265.0,26.0,47.0,24.0,19.0,12.0,26.0,37.0,18.0,39.0,32.0,56.0,25.0,26.0,56.0,17.0,14.0,38.0,15.0,16.0,33.0,41.0,54.0,29.0,34.0,28.0,25.0,15.0,25.0,18.0,274.0,31.0,33.0,45.0
36.25,66.0,49.0,61.0,54.0,50.0,162.0,31.0,48.0,60.0,54.0,61.0,102.0,79.0,251.0,198.0,38.0,51.0,26.0,30.0,33.0,44.0,20.0,36.0,229.0,60.0,32.0,35.0,55.0,46.0,23.0,260.0,28.0,255.0,40.0,34.0,46.0,84.0,25.0,27.0,20.0,30.0,39.0,56.0,19.0,28.0,23.0,19.0,34.0,47.0,30.0,17.0,30.0,281.0,12.0,20.0,20.0,75.0,14.0,11.0,47.0,290.0,34.0,265.0,28.0,47.0,27.0,21.0,15.0,27.0,38.0,23.0,39.0,37.0,57.0,26.0,28.0,58.0,22.0,15.0,39.0,17.0,19.0,35.0,40.0,55.0,31.0,34.0,29.0,27.0,18.0,25.0,21.0,275.0,31.0,35.0,45.0
36.5,65.0,48.0,63.0,56.0,52.0,168.0,30.0,48.0,58.0,54.0,60.0,101.0,79.0,251.0,198.0,38.0,52.0,28.0,29.0,33.0,46.0,20.0,35.0,228.0,61.0,31.0,38.0,54.0,47.0,25.0,260.0,27.0,255.0,39.0,34.0,47.0,83.0,24.0,32.0,22.0,29.0,41.0,62.0,22.0,28.0,24.0,19.0,33.0,44.0,29.0,14.0,30.0,282.0,11.0,19.0,21.0,77.0,15.0,11.0,49.0,290.0,33.0,265.0,27.0,49.0,27.0,22.0,14.0,27.0,39.0,24.0,42.0,33.0,57.0,27.0,25.0,56.0,22.0,13.0,40.0,17.0,18.0,33.0,41.0,53.0,30.0,35.0,26.0,27.0,17.0,25.0,19.0,273.0,31.0,34.0,43.0
36.75,68.0,50.0,62.0,58.0,54.0,171.0,29.0,51.0,58.0,56.0,60.0,104.0,81.0,251.0,198.0,40.0,54.0,27.0,31.0,34.0,45.0,19.0,34.0,229.0,61.0,32.0,38.0,56.0,49.0,25.0,262.0,28.0,256.0,40.0,35.0,49.0,84.0,25.0,32.0,22.0,31.0,43.0,64.0,21.0,28.0,25.0,18.0,36.0,44.0,31.0,17.0,34.0,281.0,12.0,21.0,20.0,78.0,13.0,11.0,50.0,292.0,34.0,266.0,28.0,49.0,27.0,23.0,16.0,27.0,40.0,25.0,41.0,36.0,59.0,28.0,26.0,57.0,20.0,14.0,38.0,17.0,17.0,36.0,44.0,55.0,31.0,37.0,29.0,29.0,16.0,24.0,18.0,274.0,34.0,37.0,45.0
37.0,66.0,48.0,63.0,58.0,52.0,172.0,29.0,51.0,58.0,56.0,59.0,104.0,84.0,252.0,198.0,37.0,57.0,27.0,30.0,33.0,45.0,20.0,35.0,229.0,61.0,30.0,39.0,54.0,50.0,23.0,263.0,28.0,256.0,40.0,33.0,48.0,83.0,24.0,30.0,23.0,28.0,43.0,65.0,22.0,26.0,24.0,20.0,34.0,44.0,28.0,18.0,32.0,281.0,11.0,20.0,21.0,79.0,13.0,11.0,51.0,289.0,33.0,266.0,26.0,50.0,28.0,23.0,13.0,26.0,39.0,22.0,40.0,34.0,57.0,27.0,24.0,54.0,20.0,14.0,39.0,15.0,17.0,32.0,40.0,51.0,31.0,34.0,27.0,26.0,16.0,24.0,17.0,273.0,33.0,36.0,44.0
37.25,64.0,47.0,63.0,55.0,51.0,167.0,31.0,48.0,57.0,54.0,58.0,103.0,83.0,250.0,199.0,37.0,54.0,25.0,30.0,32.0,42.0,19.0,34.0,229.0,58.0,30.0,36.0,54.0,46.0,19.0,259.0,24.0,256.0,39.0,34.0,47.0,82.0,23.0,29.0,20.0,27.0,40.0,60.0,20.0,25.0,23.0,18.0,31.0,45.0,28.0,14.0,31.0,280.0,11.0,19.0,19.0,77.0,14.0,11.0,48.0,289.0,32.0,263.0,24.0,49.0,25.0,22.0,13.0,27.0,37.0,24.0,38.0,31.0,56.0,26.0,24.0,56.0,21.0,13.0,38.0,15.0,16.0,33.0,40.0,50.0,29.0,32.0,26.0,25.0,14.0,23.0,17.0,272.0,32.0,35.0,42.0
37.5,65.0,45.0,61.0,55.0,51.0,160.0,30.0,48.0,62.0,55.0,61.0,102.0,87.0,250.0,200.0,38.0,54.0,26.0,28.0,35.0,44.0,19.0,37.0,230.0,59.0,32.0,35.0,56.0,44.0,23.0,262.0,26.0,255.0,40.0,32.0,48.0,84.0,25.0,26.0,20.0,31.0,40.0,54.0,20.0,27.0,25.0,19.0,33.0,44.0,29.0,17.0,30.0,281.0,12.0,19.0,19.0,76.0,14.0,13.0,48.0,289.0,33.0,264.0,28.0,46.0,26.0,22.0,16.0,27.0,38.0,21.0,39.0,35.0,57.0,27.0,27.0,57.0,22.0,17.0,39.0,15.0,17.0,36.0,42.0,51.0,27.0,34.0,26.0,27.0,17.0,26.0,22.0,276.0,36.0,36.0,44.0
37.75,70.0,49.0,63.0,58.0,52.0,170.0,32.0,52.0,59.0,56.0,60.0,103.0,87.0,252.0,202.0,41.0,61.0,29.0,30.0,36.0,47.0,21.0,35.0,231.0,61.0,34.0,40.0,57.0,49.0,25.0,261.0,27.0,257.0,42.0,35.0,50.0,86.0,26.0,30.0,24.0,30.0,43.0,65.0,23.0,29.0,25.0,20.0,35.0,43.0,31.0,18.0,34.0,282.0,13.0,21.0,23.0,80.0,14.0,11.0,50.0,291.0,34.0,266.0,28.0,50.0,31.0,26.0,15.0,29.0,39.0,24.0,40.0,34.0,60.0,29.0,25.0,59.0,21.0,15.0,40.0,17.0,19.0,34.0,43.0,52.0,32.0,34.0,29.0,31.0,17.0,26.0,20.0,273.0,33.0,38.0,45.0
38.0,63.0,42.0,57.0,49.0,49.0,156.0,25.0,42.0,56.0,50.0,56.0,98.0,88.0,249.0,199.0,35.0,51.0,24.0,27.0,31.0,42.0,16.0,35.0,228.0,55.0,28.0,31.0,52.0,41.0,20.0,261.0,24.0,256.0,37.0,33.0,46.0,81.0,22.0,24.0,17.0,25.0,36.0,51.0,17.0,25.0,23.0,16.0,30.0,44.0,28.0,14.0,27.0,281.0,11.0,18.0,18.0,74.0,12.0,11.0,46.0,290.0,29.0,263.0,24.0,44.0,23.0,20.0,12.0,25.0,36.0,19.0,37.0,33.0,54.0,23.0,23.0,55.0,17.0,13.0,37.0,15.0,15.0,31.0,40.0,49.0,28.0,33.0,25.0,23.0,16.0,24.0,18.0,275.0,31.0,33.0,43.0
38.25,66.0,48.0,61.0,54.0,52.0,166.0,29.0,48.0,58.0,53.0,60.0,102.0,89.0,251.0,200.0,40.0,57.0,28.0,29.0,34.0,45.0,20.0,35.0,228.0,60.0,30.0,37.0,55.0,46.0,22.0,261.0,26.0,257.0,40.0,35.0,48.0,82.0,22.0,29.0,21.0,29.0,40.0,60.0,20.0,27.0,23.0,21.0,33.0,45.0,29.0,17.0,31.0,283.0,12.0,20.0,20.0,79.0,14.0,11.0,48.0,292.0,33.0,265.0,27.0,47.0,29.0,23.0,15.0,26.0,39.0,21.0,39.0,34.0,58.0,26.0,25.0,56.0,22.0,16.0,38.0,17.0,17.0,33.0,40.0,53.0,30.0,35.0,29.0,27.0,15.0,23.0,20.0,272.0,30.0,36.0,43.0
38.5,59.0,45.0,54.0,50.0,49.0,157.0,25.0,44.0,55.0,50.0,55.0,97.0,89.0,246.0,198.0,35.0,52.0,24.0,22.0,29.0,43.0,15.0,31.0,227.0,57.0,27.0,33.0,50.0,41.0,20.0,258.0,24.0,255.0,39.0,31.0,44.0,79.0,20.0,22.0,15.0,26.0,36.0,52.0,17.0,23.0,22.0,15.0,31.0,40.0,25.0,12.0,28.0,279.0,11.0,16.0,18.0,76.0,11.0,11.0,46.0,290.0,30.0,263.0,23.0,45.0,21.0,19.0,11.0,23.0,35.0,19.0,37.0,32.0,52.0,24.0,23.0,53.0,18.0,14.0,35.0,13.0,15.0,31.0,40.0,49.0,27.0,29.0,23.0,22.0,12.0,22.0,18.0,273.0,31.0,33.0,44.0
38.75,67.0,50.0,63.0,57.0,55.0,168.0,30.0,48.0,59.0,56.0,62.0,105.0,97.0,253.0,204.0,40.0,61.0,29.0,31.0,36.0,48.0,21.0,37.0,229.0,63.0,31.0,40.0,57.0,49.0,25.0,262.0,28.0,259.0,42.0,36.0,50.0,83.0,26.0,33.0,24.0,31.0,42.0,63.0,22.0,29.0,26.0,22.0,34.0,47.0,29.0,17.0,33.0,282.0,14.0,19.0,22.0,83.0,15.0,11.0,50.0,292.0,34.0,267.0,28.0,52.0,29.0,24.0,15.0,27.0,39.0,26.0,41.0,33.0,56.0,30.0,27.0,59.0,22.0,16.0,41.0,17.0,18.0,36.0,43.0,54.0,33.0,35.0,29.0,29.0,18.0,27.0,20.0,273.0,34.0,36.0,45.0
39.0,64.0,47.0,61.0,52.0,52.0,165.0,29.0,48.0,59.0,51.0,58.0,101.0,98.0,251.0,202.0,40.0,58.0,25.0,29.0,34.0,44.0,20.0,36.0,228.0,58.0,31.0,35.0,53.0,45.0,22.0,262.0,28.0,257.0,40.0,34.0,48.0,83.0,24.0,28.0,21.0,31.0,37.0,57.0,20.0,25.0,23.0,19.0,34.0,44.0,30.0,18.0,30.0,281.0,11.0,20.0,19.0,79.0,15.0,11.0,48.0,291.0,34.0,266.0,29.0,46.0,27.0,23.0,13.0,26.0,40.0,23.0,40.0,35.0,58.0,27.0,27.0,57.0,21.0,15.0,39.0,18.0,19.0,34.0,41.0,53.0,31.0,33.0,28.0,28.0,18.0,25.0,18.0,275.0,33.0,37.0,43.0
39.25,63.0,46.0,60.0,50.0,52.0,156.0,28.0,46.0,57.0,51.0,58.0,100.0,98.0,250.0,201.0,36.0,55.0,26.0,29.0,31.0,42.0,16.0,34.0,227.0,58.0,29.0,34.0,52.0,42.0,22.0,260.0,25.0,255.0,39.0,32.0,46.0,82.0,24.0,25.0,18.0,28.0,37.0,54.0,20.0,26.0,23.0,18.0,32.0,46.0,29.0,14.0,29.0,282.0,11.0,18.0,19.0,79.0,15.0,11.0,48.0,291.0,32.0,263.0,26.0,45.0,25.0,22.0,13.0,26.0,38.0,21.0,39.0,35.0,56.0,24.0,25.0,57.0,20.0,16.0,39.0,17.0,17.0,33.0,41.0,52.0,28.0,33.0,25.0,27.0,16.0,25.0,19.0,273.0,31.0,35.0,43.0
39.5,62.0,41.0,58.0,50.0,50.0,157.0,26.0,45.0,57.0,49.0,57.0,97.0,98.0,249.0,201.0,35.0,54.0,24.0,26.0,32.0,42.0,16.0,32.0,229.0,54.0,27.0,30.0,51.0,41.0,18.0,260.0,23.0,256.0,36.0,32.0,44.0,81.0,20.0,24.0,18.0,30.0,35.0,49.0,15.0,23.0,21.0,15.0,32.0,44.0,27.0,13.0,28.0,281.0,11.0,16.0,16.0,78.0,11.0,11.0,46.0,291.0,31.0,265.0,25.0,46.0,22.0,19.0,11.0,24.0,34.0,19.0,37.0,30.0,54.0,21.0,23.0,56.0,19.0,12.0,36.0,14.0,13.0,32.0,39.0,50.0,26.0,31.0,25.0,23.0,13.0,22.0,18.0,274.0,29.0,33.0,42.0
39.75,63.0,43.0,58.0,51.0,50.0,158.0,26.0,47.0,57.0,52.0,57.0,98.0,100.0,248.0,203.0,36.0,57.0,24.0,26.0,31.0,43.0,19.0,33.0,228.0,56.0,28.0,32.0,53.0,43.0,20.0,259.0,23.0,256.0,39.0,31.0,45.0,80.0,21.0,25.0,16.0,28.0,36.0,49.0,18.0,24.0,21.0,17.0,33.0,43.0,26.0,13.0,27.0,281.0,11.0,19.0,19.0,80.0,11.0,11.0,46.0,291.0,30.0,263.0,25.0,44.0,24.0,19.0,11.0,25.0,36.0,18.0,38.0,32.0,53.0,22.0,25.0,55.0,20.0,15.0,38.0,14.0,17.0,32.0,40.0,50.0,28.0,33.0,25.0,23.0,14.0,22.0,20.0,275.0,31.0,35.0,45.0
40.0,66.0,46.0,63.0,55.0,52.0,165.0,29.0,48.0,57.0,53.0,56.0,100.0,104.0,251.0,204.0,38.0,64.0,27.0,29.0,31.0,46.0,18.0,34.0,229.0,62.0,29.0,37.0,53.0,46.0,22.0,260.0,24.0,257.0,39.0,32.0,46.0,81.0,23.0,27.0,18.0,28.0,38.0,58.0,20.0,25.0,21.0,17.0,31.0,42.0,29.0,15.0,30.0,280.0,11.0,17.0,18.0,83.0,13.0,11.0,47.0,291.0,31.0,266.0,25.0,47.0,25.0,22.0,13.0,25.0,37.0,20.0,38.0,32.0,53.0,26.0,24.0,53.0,19.0,13.0,38.0,15.0,14.0,31.0,40.0,50.0,27.0,31.0,27.0,25.0,16.0,22.0,18.0,272.0,31.0,33.0,42.0
40.25,67.0,50.0,66.0,58.0,53.0,170.0,30.0,49.0,58.0,54.0,59.0,104.0,107.0,252.0,204.0,41.0,68.0,28.0,30.0,34.0,48.0,20.0,37.0,230.0,64.0,33.0,41.0,56.0,49.0,24.0,261.0,27.0,260.0,41.0,34.0,49.0,85.0,24.0,31.0,23.0,28.0,41.0,61.0,21.0,26.0,24.0,19.0,32.0,44.0,31.0,19.0,33.0,282.0,11.0,21.0,21.0,87.0,13.0,11.0,50.0,293.0,33.0,267.0,27.0,50.0,30.0,23.0,13.0,27.0,41.0,21.0,38.0,36.0,56.0,28.0,26.0,57.0,20.0,15.0,37.0,16.0,17.0,35.0,42.0,54.0,31.0,34.0,29.0,29.0,15.0,26.0,19.0,273.0,34.0,36.0,44.0
40.5,68.0,47.0,61.0,56.0,54.0,168.0,27.0,50.0,56.0,53.0,57.0,100.0,108.0,253.0,203.0,40.0,67.0,26.0,31.0,33.0,47.0,17.0,33.0,229.0,61.0,29.0,39.0,55.0,48.0,21.0,260.0,27.0,260.0,39.0,34.0,46.0,84.0,26.0,31.0,22.0,29.0,38.0,62.0,21.0,28.0,21.0,18.0,30.0,44.0,28.0,17.0,31.0,281.0,12.0,19.0,20.0,86.0,13.0,11.0,48.0,292.0,32.0,265.0,25.0,49.0,29.0,24.0,13.0,26.0,39.0,22.0,39.0,34.0,56.0,26.0,23.0,56.0,20.0,13.0,36.0,15.0,18.0,32.0,41.0,52.0,30.0,33.0,28.0,26.0,16.0,23.0,19.0,272.0,30.0,35.0,44.0
40.75,66.0,47.0,62.0,54.0,52.0,169.0,28.0,49.0,56.0,52.0,57.0,101.0,107.0,253.0,205.0,38.0,68.0,26.0,29.0,35.0,45.0,19.0,36.0,229.0,60.0,31.0,36.0,55.0,48.0,23.0,262.0,26.0,259.0,40.0,34.0,46.0,81.0,22.0,29.0,21.0,29.0,39.0,60.0,21.0,26.0,23.0,18.0,32.0,42.0,29.0,16.0,31.0,281.0,11.0,20.0,21.0,87.0,13.0,11.0,48.0,292.0,33.0,266.0,26.0,50.0,28.0,22.0,13.0,26.0,38.0,21.0,38.0,33.0,55.0,26.0,22.0,56.0,20.0,15.0,39.0,15.0,18.0,34.0,39.0,51.0,32.0,33.0,27.0,28.0,16.0,25.0,18.0,273.0,31.0,36.0,45.0
41.0,64.0,44.0,57.0,49.0,49.0,157.0,25.0,44.0,55.0,48.0,53.0,96.0,111.0,249.0,204.0,35.0,61.0,24.0,25.0,30.0,43.0,14.0,33.0,227.0,55.0,28.0,30.0,50.0,41.0,19.0,260.0,24.0,257.0,39.0,31.0,45.0,82.0,23.0,23.0,15.0,27.0,34.0,51.0,16.0,24.0,21.0,17.0,32.0,43.0,28.0,15.0,29.0,281.0,11.0,18.0,18.0,84.0,13.0,11.0,45.0,293.0,31.0,263.0,27.0,44.0,23.0,19.0,12.0,26.0,36.0,17.0,36.0,32.0,55.0,23.0,25.0,55.0,20.0,13.0,37.0,13.0,14.0,33.0,38.0,50.0,27.0,32.0,26.0,23.0,13.0,23.0,17.0,271.0,28.0,33.0,42.0
41.25,66.0,48.0,63.0,57.0,51.0,169.0,31.0,51.0,57.0,54.0,56.0,101.0,111.0,253.0,207.0,40.0,73.0,27.0,29.0,34.0,46.0,18.0,34.0,229.0,62.0,31.0,38.0,56.0,47.0,24.0,261.0,28.0,259.0,39.0,34.0,48.0,82.0,23.0,31.0,22.0,26.0,40.0,61.0,20.0,26.0,22.0,19.0,32.0,42.0,28.0,14.0,31.0,283.0,11.0,18.0,20.0,89.0,13.0,11.0,46.0,294.0,31.0,268.0,25.0,49.0,26.0,22.0,11.0,26.0,39.0,22.0,38.0,33.0,54.0,26.0,23.0,58.0,20.0,13.0,36.0,16.0,16.0,32.0,40.0,52.0,30.0,33.0,26.0,28.0,15.0,22.0,14.0,271.0,30.0,34.0,43.0
41.5,67.0,49.0,61.0,57.0,53.0,169.0,28.0,50.0,57.0,54.0,58.0,103.0,113.0,254.0,205.0,40.0,76.0,28.0,28.0,36.0,47.0,20.0,35.0,229.0,63.0,31.0,38.0,55.0,47.0,24.0,261.0,28.0,262.0,40.0,35.0,47.0,85.0,25.0,31.0,22.0,26.0,40.0,65.0,23.0,29.0,23.0,20.0,33.0,44.0,30.0,16.0,33.0,282.0,13.0,19.0,21.0,90.0,14.0,11.0,50.0,292.0,31.0,266.0,28.0,49.0,29.0,22.0,12.0,28.0,40.0,22.0,39.0,32.0,58.0,26.0,24.0,57.0,19.0,15.0,38.0,15.0,16.0,33.0,41.0,52.0,32.0,35.0,26.0,28.0,16.0,24.0,19.0,272.0,31.0,36.0,45.0
41.75,64.0,48.0,61.0,54.0,51.0,163.0,29.0,51.0,60.0,55.0,61.0,102.0,116.0,252.0,208.0,41.0,71.0,28.0,30.0,35.0,47.0,22.0,35.0,232.0,59.0,33.0,36.0,53.0,45.0,22.0,261.0,27.0,260.0,43.0,34.0,48.0,83.0,23.0,26.0,20.0,28.0,34.0,54.0,19.0,29.0,25.0,20.0,35.0,47.0,30.0,17.0,31.0,284.0,11.0,20.0,20.0,87.0,13.0,11.0,47.0,294.0,32.0,267.0,28.0,48.0,28.0,21.0,14.0,27.0,39.0,22.0,39.0,36.0,56.0,25.0,28.0,58.0,20.0,17.0,39.0,18.0,18.0,35.0,43.0,53.0,29.0,33.0,29.0,25.0,18.0,26.0,20.0,276.0,30.0,37.0,46.0
42.0,66.0,48.0,61.0,56.0,50.0,160.0,27.0,48.0,60.0,55.0,62.0,99.0,121.0,250.0,208.0,39.0,70.0,27.0,30.0,34.0,48.0,22.0,37.0,230.0,61.0,32.0,36.0,52.0,46.0,22.0,261.0,27.0,260.0,41.0,36.0,46.0,85.0,26.0,27.0,22.0,31.0,38.0,54.0,20.0,28.0,27.0,21.0,33.0,46.0,30.0,19.0,32.0,285.0,13.0,19.0,20.0,90.0,15.0,14.0,48.0,294.0,34.0,264.0,28.0,49.0,27.0,21.0,15.0,27.0,40.0,23.0,40.0,35.0,57.0,26.0,28.0,60.0,23.0,16.0,39.0,17.0,19.0,36.0,42.0,54.0,28.0,33.0,27.0,25.0,18.0,27.0,22.0,277.0,34.0,40.0,48.0
42.25,65.0,47.0,62.0,54.0,51.0,161.0,27.0,47.0,58.0,52.0,57.0,99.0,121.0,252.0,207.0,35.0,71.0,26.0,29.0,32.0,45.0,15.0,34.0,230.0,58.0,29.0,34.0,53.0,44.0,23.0,262.0,24.0,260.0,39.0,32.0,47.0,86.0,23.0,26.0,20.0,28.0,35.0,54.0,17.0,27.0,23.0,17.0,35.0,45.0,29.0,15.0,30.0,282.0,11.0,20.0,19.0,89.0,15.0,11.0,47.0,291.0,32.0,267.0,27.0,47.0,25.0,21.0,11.0,25.0,40.0,22.0,39.0,34.0,55.0,26.0,25.0,58.0,22.0,15.0,39.0,14.0,18.0,34.0,40.0,52.0,30.0,34.0,28.0,25.0,16.0,23.0,18.0,275.0,33.0,36.0,44.0
42.5,65.0,47.0,61.0,52.0,49.0,159.0,26.0,45.0,58.0,49.0,57.0,99.0,123.0,252.0,208.0,37.0,73.0,26.0,29.0,32.0,45.0,14.0,36.0,228.0,55.0,29.0,34.0,53.0,44.0,22.0,262.0,25.0,261.0,40.0,33.0,47.0,82.0,22.0,25.0,18.0,30.0,36.0,55.0,18.0,25.0,23.0,18.0,32.0,45.0,29.0,14.0,31.0,283.0,12.0,17.0,19.0,90.0,13.0,11.0,47.0,292.0,32.0,264.0,28.0,45.0,26.0,22.0,13.0,26.0,39.0,20.0,39.0,32.0,57.0,23.0,26.0,57.0,21.0,13.0,39.0,16.0,17.0,34.0,40.0,52.0,30.0,33.0,28.0,26.0,17.0,24.0,20.0,274.0,31.0,36.0,43.0
